cep,logradouro,complemento,bairro,id_cidade,id_estado,lat,lon
12318410,"Rua João Leite de Oliveira","","Jardim das Oliveiras",4595,26,-23.3089738,-45.9508488
12318420,"Rua Raul Meyer","","Jardim das Oliveiras",4595,26,-23.2987827,-45.9662542
12318430,"Rua Doutor Antônio Macrina","","Jardim das Oliveiras",4595,26,-23.310043,-45.9508848
12318440,"Rua Hilário Rosa","(Jardim das Oliveiras)","Jardim das Oliveiras",4595,26,-23.2987827,-45.9662542
12318460,"Avenida Joaquim Bernardino de Souza","","Vila Nova Aliança",4595,26,-23.3071441,-45.9518573
12318470,"Rua Conceição Mourão Guimarães","","Vila Nova Aliança",4595,26,-23.2987827,-45.9662542
12318480,"Avenida José Cândido de Faria","","Vila Nova Aliança",4595,26,-23.3076827,-45.9532617
12318490,"Rua Lucas Mourão da Silva","","Vila Nova Aliança",4595,26,-23.2987827,-45.9662542
12318500,"Rua Mário Bernardino de Souza","","Vila Nova Aliança",4595,26,-23.3052655,-45.9532073
12318570,"Rua Noel Barreto","","Jardim Maria Amélia",4595,26,-23.3136725,-45.9502893
12318571,"Estrada Professora Olinda de Almeida Mercadante","- de 1297/1298 a 1350/1351","Jardim Maria Amélia",4595,26,-23.315749,-45.9495539
12318580,"Rua Carlo Montagna","","Jardim Maria Amélia",4595,26,-23.3130225,-45.9513859
12318590,"Rua Benedita do Prado Moraes","","Jardim Maria Amélia",4595,26,-23.2987827,-45.9662542
12318610,"Rua Cyro de Siqueira Armani","","Jardim Maria Amélia",4595,26,-23.3169697,-45.9590505
12318620,"Rua Jorge Pimentel","","Jardim Maria Amélia",4595,26,-23.3182297,-45.9496628
12318630,"Rua Anísio Martins do Prado","","Jardim Maria Amélia",4595,26,-23.3181474,-45.9509733
12318640,"Avenida Silas Pires de Oliveira","","Jardim Maria Amélia",4595,26,-23.3162767,-45.9554144
12318650,"Estrada Francisco Eugênio Bicudo","","Jardim Maria Amélia",4595,26,-23.3194743,-45.949678
12318660,"Avenida Domingos Paulo Alvarenga","","Jardim Maria Amélia",4595,26,-23.3208694,-45.9495042
12318670,"Rua Armando Amaury de Almeida Azevedo","","Jardim Maria Amélia",4595,26,-23.2987827,-45.9662542
12318680,"Rua Amadeu Jerônimo","","Jardim Maria Amélia",4595,26,-23.3199251,-45.9517665
12318685,"Rua Pedro de Siqueira Martins","","Jardim Maria Amélia",4595,26,-23.3161055,-45.9508975
12318690,"Rua Augusto Rodrigues","","Jardim Maria Amélia",4595,26,-23.3182505,-45.9514021
12319000,"Estrada Theofilo Teodoro Resende","","Jardim Colinas",4595,26,-23.3314495,-45.9660656
12319010,"Estrada Municipal Francisco Eugênio Bicudo","","Jardim Colinas",4595,26,-23.3246839,-45.9580912
12319015,"Estrada Arlindo Alves Vieira","","Jardim Colinas",4595,26,-23.3301688,-45.9652746
12319020,"Rua São Basílio","","Jardim Colinas",4595,26,-23.3257332,-45.9689589
12319030,"Rua das Lavras","","Jardim Colinas",4595,26,-23.3233944,-45.9670729
12319040,"Rua São Camilo","","Jardim Colinas",4595,26,-23.3235432,-45.9676244
12319050,"Avenida José Francisco da Silva","","Jardim Colinas",4595,26,-23.3245809,-45.9663328
12319060,"Rua Avelino José Machado","","Jardim Colinas",4595,26,-23.3251867,-45.9657743
12319080,"Rua Constitucionalista Benedicto Guedes Filho","","Jardim Colinas",4595,26,-23.2987827,-45.9662542
12319090,"Viela Cinco","","Jardim Colinas",4595,26,-23.3222965,-45.9263934
12319091,"Rua Geraldo Lemes Aquino","","Jardim Colinas",4595,26,-23.3231614,-45.964523
12319100,"Avenida Plínio da Cunha Toledo","","Jardim Colinas",4595,26,-23.3246504,-45.965012
12319110,"Rua Geraldo Lemes de Aquino","","Jardim Colinas",4595,26,-23.3231614,-45.964523
12319120,"Rua G","","Jardim Colinas",4595,26,-23.30555,-45.96642
12319130,"Rua São Daniel","","Jardim Colinas",4595,26,-23.3233544,-45.963945
12319140,"Rua São Cipriano","","Jardim Colinas",4595,26,-23.3226781,-45.9627731
12319150,"Rua Santa Rita","","Jardim Colinas",4595,26,-23.3230548,-45.9634793
12319160,"Rua Resende","","Jardim Colinas",4595,26,-23.3218872,-45.9643791
12319170,"Viela Resende","","Jardim Colinas",4595,26,-23.3218702,-45.9655214
12319180,"Rua São José","","Jardim Colinas",4595,26,-23.3211486,-45.9656983
12319330,"Rua F","","Jardim Colinas",4595,26,-23.3280856,-45.9535044
12319340,"Avenida Benedito Oswaldo Andrade","","Jardim Olympia",4595,26,-23.3284579,-45.9547416
12319350,"Avenida Pérsio Ferreira da Silva","","Jardim Colinas",4595,26,-23.2987827,-45.9662542
12319360,"Rua Aristides Siqueira","","Jardim Olympia",4595,26,-23.3259059,-45.9544772
12319361,"Rua Antonio Pereira Cobra","","Jardim Olympia",4595,26,-23.3266593,-45.9551966
12319362,"Rua Martha Mancilha Brison","","Jardim Olympia",4595,26,-23.3268471,-45.9567499
12319370,"Rua Afonso Silveira","","Jardim Olympia",4595,26,-23.3256235,-45.9532787
12319371,"Rua Henrique de Araújo","","Jardim Olympia",4595,26,-23.3279655,-45.9515063
12319380,"Avenida José Genovez","","Jardim Olympia",4595,26,-23.3244211,-45.9545735
12319400,"Rua Heitor Peres Trevisan","","Jardim Olympia",4595,26,-23.30555,-45.96642
12319410,"Rua Benedicta Arantes do Nascimento","","Jardim Olympia",4595,26,-23.3259976,-45.9516118
12319420,"Rua Paulo César Giordano Guazzelli","","Jardim Olympia",4595,26,-23.2987827,-45.9662542
12319430,"Rua Juvenal de Oliveira","","Jardim Olympia",4595,26,-23.3236257,-45.949716
12319440,"Avenida Lafayete Benedito Briant","","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319441,"Rua Leopoldo Leite","- de 261/262 ao fim","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319442,"Rua Dois","","Jardim do Vale",4595,26,-23.3038762,-45.943218
12319443,"Rua Três","","Jardim do Vale",4595,26,-23.2910498,-45.9470623
12319444,"Rua Quatro","","Jardim do Vale",4595,26,-23.3037808,-45.942228
12319445,"Rua Cinco","","Jardim do Vale",4595,26,-23.3027013,-45.9423681
12319446,"Rua Hum","(CDHU Campo Grande)","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319447,"Praça Loriaine Quintanilha dos Santos","","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319450,"Rua Professora Maria Hamkens","","Jardim do Vale",4595,26,-23.3230516,-45.9685991
12319460,"Rua Otávio Landim Cassal","","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319470,"Rua Jorge Mega","","Jardim do Vale",4595,26,-23.3233002,-45.9698447
12319480,"Avenida Susana de Castro Ramos","","Jardim do Vale",4595,26,-23.3227445,-45.972088
12319490,"Avenida Sebastião de Oliveira Goda","","Jardim do Vale",4595,26,-23.3235869,-45.9703488
12319491,"Praça Lidiane Piagentini Maria","","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319500,"Rua Eliza de Campos Pires","","Jardim do Vale",4595,26,-23.3235447,-45.9711257
12319510,"Avenida Gilberto Marcelino","","Jardim do Vale",4595,26,-23.3243865,-45.9712181
12319530,"Avenida Jurandir Fonsi","","Jardim do Vale",4595,26,-23.3271209,-45.9717535
12319540,"Rua Neif Ismael Rachid","","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319550,"Rua Expedicionário João Theodoro","","Jardim do Vale",4595,26,-23.3257029,-45.9709423
12319560,"Rua Antônio Carlos Piovesan","","Jardim do Vale",4595,26,-23.3269016,-45.9729626
12319570,"Avenida Jesus Romero","","Jardim do Vale",4595,26,-23.2987827,-45.9662542
12319580,"Rua Raul Ale","","Jardim do Vale",4595,26,-23.3251379,-45.9728291
12319590,"Rua Domingos Reis Piovesan","","Jardim do Vale",4595,26,-23.3258182,-45.9738048
12319610,"Rua Benedicto Garcia de Melo","","Jardim do Vale",4595,26,-23.3245242,-45.9747829
12319620,"Rua Filomena Giordano Monteiro","","Jardim do Vale",4595,26,-23.3232217,-45.9743133
12319630,"Avenida Professora Zilah Mercadante Catão Bastos","","Jardim do Vale",4595,26,-23.315440007,-45.9773674566
12319640,"Rua Ismael de Mello","","Jardim do Vale",4595,26,-23.3240601,-45.9736707
12319650,"Rua Virgílio da Costa Pimentel","","Jardim do Vale",4595,26,-23.3245808,-45.9718007
12319660,"Rua Rosa de Souza Martins","","Jardim do Vale",4595,26,-23.3237948,-45.972391
12319661,"Praça Ocimar Antônio Ferreira","","Jardim do Vale",4595,26,-23.2999599991,-45.966
12319670,"Avenida Vicência Batista da Silva","","Jardim do Vale",4595,26,-23.3261273,-45.9742958
12320010,"Avenida Moriaki Ueno","","Cidade Jardim",4595,26,-23.3151367,-45.9707291
12320020,"Ladeira do Paraíba","","Cidade Jardim",4595,26,-23.3081979,-45.9764384
12320030,"Rua Terêncio Costa","","Cidade Jardim",4595,26,-23.3090307,-45.9764858
12320040,"Alameda dos Pinheiros","","Cidade Jardim",4595,26,-23.309325,-45.9746148
12320050,"Alameda das Tipuanas","","Jardim Beira Rio",4595,26,-23.3095018,-45.9740764
12320060,"Praça Flamboyant","","Cidade Jardim",4595,26,-23.2987827,-45.9662542
12320070,"Alameda dos Jacarandás","","Cidade Jardim",4595,26,-23.3100102,-45.9745022
12320080,"Rua Arnaldo Lopes Leal","","Cidade Jardim",4595,26,-23.3111711,-45.9739624
12320090,"Rua Benjamim Arice","","Cidade Jardim",4595,26,-23.3114814,-45.9734707
12320100,"Rua João de Almeida Caldas","","Cidade Jardim",4595,26,-23.3125224,-45.9727543
12320110,"Rua Ildefonso Salgado Neto","","Cidade Jardim",4595,26,-23.3129294,-45.9723928
12320120,"Rua Ambrósio Roque","","Cidade Jardim",4595,26,-23.3131469,-45.9717886
12320130,"Rua Asman José Nader","","Cidade Jardim",4595,26,-23.2987827,-45.9662542
12320140,"Rua Bertioga","","Cidade Jardim",4595,26,-23.3193677,-45.9722187
12320150,"Rua Punta Del Este","","Cidade Jardim",4595,26,-23.3181956,-45.9715463
12320160,"Rua Cannes","","Cidade Jardim",4595,26,-23.2987827,-45.9662542
12320170,"Rua Viareggio","","Cidade Jardim",4595,26,-23.3175697,-45.9725283
12320180,"Rua Danúbio","","Cidade Jardim",4595,26,-23.3149708,-45.9705184
12320190,"Rua Helgoland","","Cidade Jardim",4595,26,-23.3168588,-45.9739285
12320200,"Rua Geralda Tavares de Campos","","Cidade Jardim",4595,26,-23.3161393,-45.9728305
12320210,"Rua Pedro Vergueiro","","Cidade Jardim",4595,26,-23.3152136,-45.9717373
12320220,"Rua Frederico Lencione","","Cidade Jardim",4595,26,-23.3159794,-45.9735246
12320230,"Rua Geraldo Braga","","Cidade Jardim",4595,26,-23.3151906,-45.9734377
12320240,"Rua Gusmão Nogueira Porto","","Cidade Jardim",4595,26,-23.3142673,-45.9723021
12320250,"Rua Euclides Queiroz","","Cidade Jardim",4595,26,-23.3150641,-45.9741872
12320260,"Rua Abrão Roismann","","Cidade Jardim",4595,26,-23.3160342,-45.9753942
12320270,"Rua Roberto Martins","","Cidade Jardim",4595,26,-23.3156378,-45.9757988
12320280,"Rua Manoel Gonçalves Acessor","","Cidade Jardim",4595,26,-23.3143523,-45.9742033
12320290,"Rua Sebastião Miranda","","Cidade Jardim",4595,26,-23.3152354,-45.9761747
12320300,"Rua José Perretti Primo","","Cidade Jardim",4595,26,-23.3143356,-45.9750593
12320310,"Rua Simone Laurino","","Cidade Jardim",4595,26,-23.3136829,-45.9731115
12320330,"Avenida Nicola Capucci","","Cidade Jardim",4595,26,-23.3119487,-45.9771751
12320340,"Rua Elpídio Dantas","","Cidade Jardim",4595,26,-23.311887,-45.9766421
12320350,"Rua Capitão Geraldo Siqueira da Silva","","Cidade Jardim",4595,26,-23.3122559,-45.9761937
12320360,"Rua Paulo Moraes","","Cidade Jardim",4595,26,-23.3130987,-45.977223
12320370,"Rua Alice de Souza Cappelli","","Cidade Jardim",4595,26,-23.2987827,-45.9662542
12320380,"Rua Clóvis Navarro da Cruz","","Cidade Jardim",4595,26,-23.3126012,-45.975726
12320400,"Rua Geraldo de Nogueira Macedo","","Cidade Jardim",4595,26,-23.3138812,-45.9764403
12320410,"Avenida Carlos Frederico Werneck Lacerda","","Cidade Jardim",4595,26,-23.3146293,-45.9762775
12320420,"Rua Rafaelle Sciammarella","","Cidade Jardim",4595,26,-23.3143298,-45.9774517
12320430,"Rua Abel Rodrigues de Souza","","Cidade Jardim",4595,26,-23.3144693,-45.978102
12320440,"Rua Acib Elias de Moraes","","Cidade Jardim",4595,26,-23.2987827,-45.9662542
12320450,"Rua Abdo Daher","","Cidade Jardim",4595,26,-23.3161244,-45.977316
12320460,"Rua José Coutinho de Oliveira","","Cidade Jardim",4595,26,-23.3151843,-45.9782135
12320470,"Rua Giovani Battista Schiamarella","","Cidade Jardim",4595,26,-23.3155922,-45.9786221
12320480,"Rua Henrique de Macedo","","Cidade Jardim",4595,26,-23.3164896,-45.9778005
12320490,"Rua Manoel José de Castro Júnior","","Cidade Jardim",4595,26,-23.3168579,-45.9781791
12320500,"Rua João Domingos Lencioni","","Cidade Jardim",4595,26,-23.3160193,-45.9789929
12320510,"Rua Lucinda Leite de Siqueira","","Cidade Jardim",4595,26,-23.3171858,-45.9786295
12320520,"Rua Maria José Pereira Lencioni","","Cidade Jardim",4595,26,-23.3164388,-45.9793668
12320530,"Rua José Micheletti","","Cidade Jardim",4595,26,-23.2987827,-45.9662542
12320540,"Rua Maria Eugênia Neves Marino","","Cidade Jardim",4595,26,-23.3160569,-45.9797188
12320550,"Travessa São Vicente de Paulo","","Jardim Panorama",4595,26,-23.3184199,-45.9821033
12320570,"Rua São Pedro","","Jardim Didinha",4595,26,-23.316815,-45.9817008
12320580,"Rua Santa Isabel","","Jardim Didinha",4595,26,-23.3158015,-45.9799951
12320590,"Praça Teotônio Vilela","","Jardim Didinha",4595,26,-23.3154307,-45.9820491
12320600,"Rua São Paulo","","Jardim Didinha",4595,26,-23.3156888,-45.9817589
12320610,"Rua Santana","","Jardim Didinha",4595,26,-23.3151391,-45.9815439
12320620,"Rua Santa Maria","","Jardim Didinha",4595,26,-23.3146027,-45.9812883
12320630,"Rua Santo Antônio","","Jardim Didinha",4595,26,-23.3142165,-45.9808804
12320640,"Rua São Luiz","","Jardim Didinha",4595,26,-23.3137274,-45.9805658
12320650,"Rua São Miguel","","Jardim Didinha",4595,26,-23.3130172,-45.9805396
12320660,"Rua São Benedito","","Jardim Didinha",4595,26,-23.3125189,-45.9802532
12320670,"Avenida Pereira Campos","","Jardim Didinha",4595,26,-23.3130172,-45.9805396
12320680,"Rua Padre Leonardo de Campos","","Jardim Didinha",4595,26,-23.3107689,-45.9803512
12321010,"Rua Uruguai","","Jardim Siesta",4595,26,-23.3041084,-45.9828647
12321020,"Avenida Estados Unidos","","Jardim Siesta",4595,26,-23.3162500078,-45.966
12321030,"Rua França","","Jardim Siesta",4595,26,-23.3033263,-45.982457
12321040,"Rua Missouri","","Jardim Flórida",4595,26,-23.3042114,-45.9798104
12321050,"Avenida Pensylvania","","Jardim Flórida",4595,26,-23.3023603,-45.9823937
12321060,"Avenida Brasil","","Jardim Siesta",4595,26,-23.3034105,-45.98388
12321070,"Praça Portugal","","Jardim Siesta",4595,26,-23.2987827,-45.9662542
12321080,"Praça México","","Jardim Siesta",4595,26,-23.3034136,-45.9839654
12321090,"Rua Itália","","Jardim Siesta",4595,26,-23.3037023,-45.9850697
12321100,"Rua Inglaterra","","Jardim Siesta",4595,26,-23.3030716,-45.9843671
12321110,"Rua Argentina","","Jardim Siesta",4595,26,-23.3028926,-45.9848881
12321120,"Rua Chile","","Jardim Siesta",4595,26,-23.3020179,-45.9841915
12321130,"Rua Hungria","","Jardim Siesta",4595,26,-23.3026542,-45.9853965
12321140,"Rua Peru","","Jardim Siesta",4595,26,-23.3022907,-45.9866493
12321150,"Avenida Presidente Humberto de Alencar Castelo Branco","- lado ímpar","Conjunto Habitacional Marinho",4595,26,-23.2849928,-45.9793598
12321160,"Rua Eduardo José Diniz","","Conjunto Habitacional Marinho",4595,26,-23.2996867,-45.987153
12321170,"Praça Chico Mendes","","Conjunto Habitacional Marinho",4595,26,-23.2968366,-45.9829788
12321180,"Rua Luiz Aurélio Teixeira Vasquez","","Conjunto Habitacional Marinho",4595,26,-23.2968366,-45.9829788
12321190,"Rua Júlio Ferreira","","Conjunto Habitacional Marinho",4595,26,-23.2996168,-45.9863004
12321200,"Rua José Porto","","Conjunto Habitacional Marinho",4595,26,-23.2990958,-45.9874005
12321210,"Rua José Mega","","Vila Machado",4595,26,-23.2981228,-45.986023
12321220,"Rua Natiuz Moyses","","Vila Machado",4595,26,-23.297702,-45.9854413
12321230,"Rua Abrão Esper","","Vila Machado",4595,26,-23.2973873,-45.9851293
12321240,"Rua Salim Daher","","Vila Machado",4595,26,-23.2977547,-45.9856019
12321250,"Rua Paschoal de Oliveira Dias","","Jardim Emília",4595,26,-23.2957249,-45.9876401
12321300,"Rua Odilon Augusto de Siqueira","","Jardim Emília",4595,26,-23.29477,-45.988199
12321310,"Rua Professor Hélio Augusto de Souza","","Jardim Emília",4595,26,-23.296561,-45.9921709
12321311,"Avenida Professor Joaquim Passos e Silva","","Vila Ita",4595,26,-23.2960164,-45.9899054
12321312,"Rua João Brandão","","Vila Ita",4595,26,-23.2960164,-45.9899054
12321313,"Rua Tarcísio Pelogia","","Vila Ita",4595,26,-23.2963258,-45.9914706
12321314,"Rua Luzia Machado Saldão","","Vila Ita",4595,26,-23.2960164,-45.9899054
12321315,"Rua Faustino de Oliveira Saldão","","Vila Ita",4595,26,-23.2961761,-45.9900264
12321316,"Rua Adílio Fereira Pinto","","Vila Ita",4595,26,-23.2965344,-45.9894042
12321317,"Rua Maria Barrios Madolen","","Vila Ita",4595,26,-23.2960164,-45.9899054
12321320,"Rua José Leite Machado","","Jardim Emília",4595,26,-23.2987827,-45.9662542
12321330,"Rua José Alves de Souza","","Jardim Emília",4595,26,-23.2987827,-45.9662542
12321340,"Rua Orlandina de Lima Maciel","","Jardim Emília",4595,26,-23.2946857,-45.991426
12321350,"Rua Francisco Miragaia Lemes","","Jardim Emília",4595,26,-23.2948576,-45.9908227
12321360,"Rua Anne Marie Andrewr","","Jardim Emília",4595,26,-23.2987827,-45.9662542
12321370,"Rua Afonso Cabral de Sena","","Jardim Emília",4595,26,-23.2948782,-45.9896591
12321380,"Rua Expedicionário José Pereira da Silva","","Jardim Emília",4595,26,-23.2948957,-45.9890975
12321390,"Rua Miguel Francisco","","Jardim Emília",4595,26,-23.294448,-45.9885032
12321400,"Rua Antônio Martins Carvalho","","Jardim Emília",4595,26,-23.2950582,-45.9882148
12321410,"Rua Projetada P","","Jardim Emília",4595,26,-23.2946772,-45.9917337
12321420,"Avenida Amaury Teixeira Vasquez","","Jardim Emília",4595,26,-23.2940948,-45.989082
12321430,"Rua Maria José Siqueira Egídio de Carvalho","","Jardim Emília",4595,26,-23.2987827,-45.9662542
12321440,"Rua Antenor Nascimento Pereira","","Jardim Emília",4595,26,-23.2949223,-45.9873126
12321450,"Rua Yousef Ibraim El K Raad","","Jardim Emília",4595,26,-23.2987827,-45.9662542
12321460,"Rua Professor Boris Grimberg","","Jardim Emília",4595,26,-23.2949305,-45.9861361
12321470,"Rua Francisco Gomes da Silva","","Jardim Emília",4595,26,-23.2949406,-45.9855695
12321480,"Avenida Benedita Martins Siqueira","","Jardim Emília",4595,26,-23.2945567,-45.9849364
12321490,"Rua Leonardo Gonçalves Caramuru","","Jardim Emília",4595,26,-23.2962431,-45.9844323
12321500,"Avenida Industrial","","Jardim Emília",4595,26,-23.2921414,-45.9903822
12321510,"Rua Rodolfo Anselmo","","Jardim Emília",4595,26,-23.2872194,-45.9831837
12321520,"Rodovia Presidente Dutra","","Jardim Emília",4595,26,-23.26658,-45.96093
12321551,"Rua Arthur Aragão Domingues Caetano","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321552,"Rua José Vicente dos Santos","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321553,"Rua Alice Ribeiro dos Santos","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321554,"Rua Maria Justina de Macedo","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321555,"Rua Luiz Cláudio Ferreira","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321556,"Rua Jayme Ferreira Marques Neto","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
12321557,"Rua Direitos Humanos","","Jardim Terras da Conceição",4595,26,-23.2934759,-45.9863949
12321564,"Rua Octávio Bento de Almeida","","Jardim Terras da Conceição",4595,26,-23.2987827,-45.9662542
